relpath,edge_pixels,max_area,circularity,solidity,std_intensity,num_crack_contours,label
Cracked\damaged_574.jpg,2839,257.0,0.0008720937559311633,0.0026113772728889252,29.235702747195766,25,1
Cracked\damaged_575.jpg,4105,234.0,0.0007302786817379179,0.003476529710214906,30.786964687566975,74,1
Cracked\damaged_576.jpg,2215,126.5,0.0012229039726217087,0.005633865544347206,16.415249582728634,41,1
Cracked\damaged_577.jpg,1984,309.5,0.0009359956763708579,0.0035824039724750996,24.542515182290952,17,1
Cracked\damaged_578.jpg,2453,123.5,0.0013639989502034942,0.003938326131670839,21.279245874428167,45,1
Cracked\damaged_579.jpg,6228,169.0,0.0014743238223626685,0.005780841129487421,44.1305026719254,77,1
Cracked\damaged_58.jpg,3378,138.0,0.003964524384145461,0.09145129224652088,62.38372652385391,13,1
Cracked\damaged_580.jpg,3357,266.0,0.0006135015265842883,0.004618536653123589,24.43144216464336,40,1
Cracked\damaged_581.jpg,3905,26927.5,0.5618140346642131,0.9713404516268668,21.770796872765523,73,1
Cracked\damaged_582.jpg,1796,162.5,0.0021066037263322247,0.0054623684829742175,29.59844479092055,12,1
Cracked\damaged_583.jpg,4222,300.0,0.0008199754236502773,0.005101216640168681,24.850271518356013,60,1
Cracked\damaged_584.jpg,4857,15193.5,0.7924146449438206,0.9581874940875982,23.946264902528963,59,1
Cracked\damaged_585.jpg,2743,9119.0,0.8768582457509023,0.9888310561700282,20.796688968862323,28,1
Cracked\damaged_586.jpg,3040,103946.5,0.8368909204708912,0.9909765189288132,30.994320399947263,26,1
Cracked\damaged_587.jpg,9075,328.5,0.003092378292801233,0.019905471732412288,42.43587574565863,164,1
Cracked\damaged_588.jpg,5671,388.5,0.0005491358997092071,0.003640896119657559,29.3417998711241,104,1
Cracked\damaged_589.jpg,4469,190.5,0.001292745073893844,0.0033550250526148944,38.97225653364875,69,1
Cracked\damaged_59.jpg,4587,398.5,0.6666688331016686,0.8965129358830146,43.071085741444094,55,1
Cracked\damaged_590.jpg,2322,4441.5,0.40964226441747426,0.79178179873429,17.701390503203612,23,1
Cracked\damaged_591.jpg,3555,20525.0,0.663229353474361,0.9787558713430772,23.111661059285606,56,1
Cracked\damaged_592.jpg,1716,160.0,0.000873011094026697,0.0025547474392648714,28.368346755386156,12,1
Cracked\damaged_593.jpg,3521,332.0,0.0005399924388605311,0.002824474239433744,30.57907890521204,47,1
Cracked\damaged_594.jpg,3530,314.0,0.0005194769327678927,0.002428573638374557,35.62985412195831,60,1
Cracked\damaged_595.jpg,6089,301.5,0.0005470970370365835,0.0025802200247324572,29.474837102902704,83,1
Cracked\damaged_596.jpg,2117,121.5,0.004540576054224073,0.022383935151068533,30.267380148306668,21,1
Cracked\damaged_597.jpg,6657,163.0,0.001839823913986428,0.005219423942106022,27.825109762721297,119,1
Cracked\damaged_598.jpg,3385,174.5,0.0011761974408118134,0.004064993302661464,23.531510160170647,61,1
Cracked\damaged_599.jpg,1242,930.0,0.6840229737533946,0.9276807980049875,19.42186931516688,11,1
Cracked\damaged_6.jpg,149,8.5,0.027023467949896702,0.1452991452991453,14.578177002283411,2,1
Cracked\damaged_60.jpg,12114,131806.0,0.7461227563970438,0.9786241972008761,61.65479176959431,263,1
Cracked\damaged_600.jpg,2860,192.0,0.0010267539050440447,0.0024144717399915746,29.88076530528978,33,1
Cracked\damaged_601.jpg,3033,179.0,0.0010915318883267281,0.005662138010660003,20.66390504557198,43,1
Cracked\damaged_602.jpg,4586,531.5,0.5655896037126298,0.9016115351993215,35.79095767768446,66,1
Cracked\damaged_603.jpg,1411,156.0,0.23467719298619266,0.639344262295082,13.440495873536937,23,1
Cracked\damaged_604.jpg,2776,385.5,0.00030880993034751263,0.0016774544465596954,55.84225177775586,16,1
Cracked\damaged_605.jpg,3493,243.5,0.000567348947694365,0.002633329187777459,29.407034417688376,46,1
Cracked\damaged_606.jpg,4347,11832.5,0.6107140663866855,0.9117352442595161,25.27318996980662,37,1
Cracked\damaged_607.jpg,4205,272.0,0.6394302073533463,0.9283276450511946,26.710937570525733,70,1
Cracked\damaged_608.jpg,5657,1375.0,0.7323885741445502,0.9482758620689655,31.93416258796627,97,1
Cracked\damaged_609.jpg,1560,15605.5,0.8596175180636687,0.9866595011538584,17.277401458524242,36,1
Cracked\damaged_61.jpg,3852,2496.5,0.6994624306159416,0.9458230725516196,49.55104003041793,20,1
Cracked\damaged_610.jpg,1352,103.5,0.0016699912219899614,0.011595339457763835,20.322474726092054,15,1
Cracked\damaged_611.jpg,2176,388.0,0.0004952191527206654,0.0022235148153135985,47.18326125450115,7,1
Cracked\damaged_612.jpg,4598,20901.0,0.8787753621856865,0.9913674524498411,22.29995924803606,63,1
Cracked\damaged_613.jpg,6676,280.5,0.000612751418586739,0.002294797640571695,40.87356792492966,100,1
Cracked\damaged_614.jpg,6514,290.5,0.0008035389735661391,0.0023951355250953314,45.65620912653497,77,1
Cracked\damaged_615.jpg,2132,427.0,0.0004919568455006966,0.0030922646312275277,36.59634306628483,6,1
Cracked\damaged_616.jpg,2399,128.5,0.0021413340085250487,0.0055503963026153815,28.27819040208174,38,1
Cracked\damaged_617.jpg,11214,1084.5,0.7137159035863465,0.938961038961039,28.719145555904515,190,1
Cracked\damaged_618.jpg,1902,21418.0,0.8804265115034052,0.9914593218377502,18.270400102372765,26,1
Cracked\damaged_619.jpg,2821,91621.0,0.8203085256092753,0.9829050201417161,30.428351810115608,36,1
Cracked\damaged_62.jpg,12313,212.5,0.783374736836217,0.9465478841870824,48.86208101296172,68,1
Cracked\damaged_620.jpg,2063,32560.5,0.8870451440091326,0.9929554915145693,23.023149812720437,25,1
Cracked\damaged_621.jpg,1328,14878.0,0.8843770815831391,0.9919989331910921,17.593542388518532,28,1
Cracked\damaged_622.jpg,14464,218.5,0.00802640967110594,0.16385451818522684,32.76978589793424,247,1
Cracked\damaged_623.jpg,2545,152.0,0.0010942087955369956,0.005066835561185373,25.170940979832856,27,1
Cracked\damaged_624.jpg,2969,255.0,0.0006840822133607737,0.0032292787944025836,26.85280163630717,40,1
Cracked\damaged_625.jpg,5398,29052.5,0.8913277937567378,0.992704845212875,21.079795216277663,106,1
Cracked\damaged_626.jpg,1957,19722.5,0.8159082196469664,0.9844760026954851,16.638289458504044,32,1
Cracked\damaged_627.jpg,3911,351.0,0.0005012206049880787,0.0025045309891113554,30.368256670719152,50,1
Cracked\damaged_628.jpg,1564,21597.5,0.8580728914327452,0.9901886619443871,20.169614526448637,21,1
Cracked\damaged_629.jpg,5460,1066.0,0.7066714400483128,0.9326334208223972,30.107366566653788,81,1
Cracked\damaged_63.jpg,8748,162.5,0.00192893707891705,0.004857851783205285,64.77549571582853,54,1
Cracked\damaged_630.jpg,30864,241.5,0.10192730697303035,0.47214076246334313,41.055580734315804,499,1
Cracked\damaged_631.jpg,2628,285.0,0.000998580619898454,0.006148204077230072,22.937338333875843,40,1
Cracked\damaged_632.jpg,2408,81143.0,0.849483933503672,0.9898083033966223,28.014614567022814,33,1
Cracked\damaged_64.jpg,8230,237.0,0.0043498549286322,0.09026852028185108,60.502593829998,59,1
Cracked\damaged_65.jpg,4695,119.0,0.002306616830953224,0.00815347721822542,44.77732712468076,22,1
Cracked\damaged_66.jpg,10483,567.5,0.1693019360510032,0.8177233429394812,76.06304014978105,81,1
Cracked\damaged_67.jpg,2743,230.5,0.001358065505659799,0.004383546012969971,52.54997722776405,14,1
Cracked\damaged_68.jpg,14441,536.0,0.0015008832105758447,0.01279847182425979,46.155940871648596,52,1
Cracked\damaged_69.jpg,13163,227.5,0.28960686461426377,0.6652046783625731,63.20994014053387,122,1
Cracked\damaged_7.jpg,8372,1196.0,0.6279144349448293,0.9122807017543859,41.09686093546541,84,1
Cracked\damaged_70.jpg,2594,237.5,0.0013011539548767415,0.009213103943208487,50.58759046403474,13,1
Cracked\damaged_71.jpg,3612,159.5,0.0028151789071451973,0.007031232780092133,47.12169890475179,10,1
Cracked\damaged_72.jpg,11924,488.5,0.0005484999984331374,0.002713564768652633,58.800568364884604,293,1
Cracked\damaged_73.jpg,15700,657.0,0.1162684039530231,0.4728319539402663,74.72109855715595,142,1
Cracked\damaged_74.jpg,6633,758.5,0.47281827072795324,0.9341133004926109,30.02417619825952,52,1
Cracked\damaged_75.jpg,1455,151.0,0.0009593044274706859,0.002210413830456868,37.530969882930016,7,1
Cracked\damaged_76.jpg,10727,361.0,0.0011788565586417809,0.006575831542132682,65.8442701015595,56,1
Cracked\damaged_77.jpg,3733,6604.5,0.6127449794133442,0.9461356636344102,39.792610438547214,15,1
Cracked\damaged_78.jpg,2137,402.5,0.19209461769116998,0.7338195077484048,57.594018129763576,6,1
Cracked\damaged_79.jpg,16791,351.0,0.0009441452413697909,0.004646483366648575,48.276359012297,104,1
Cracked\damaged_8.jpg,3044,438.0,0.000451255782221322,0.0022716781892961426,43.53862666599818,24,1
Cracked\damaged_80.jpg,4367,864.0,0.6958529224156573,0.9365853658536586,52.6265414301948,21,1
Cracked\damaged_81.jpg,3377,4965.5,0.5948115653446008,0.9584982144580639,43.428652293979255,16,1
Cracked\damaged_82.jpg,2282,187.5,0.0017866552847946053,0.00587185268695979,45.648471801465135,15,1
Cracked\damaged_83.jpg,3274,279.0,0.0004806827185453988,0.0018785917968158206,33.438630466410956,21,1
Cracked\damaged_84.jpg,5661,137.5,0.0012854584203052684,0.004226932476675018,63.287058525198965,21,1
Cracked\damaged_85.jpg,1723,168.0,0.00086640200979956,0.0020266969062713,38.14809275734282,5,1
Cracked\damaged_86.jpg,2691,232.0,0.0049263485260622976,0.10710987996306556,48.89331046765538,17,1
Cracked\damaged_87.jpg,3189,328.0,0.00045052555990125596,0.0023693344553961954,39.38529541638272,15,1
Cracked\damaged_88.jpg,12328,226.0,0.1944485826601688,0.6637298091042585,45.326639527793915,174,1
Cracked\damaged_89.jpg,6028,220.0,0.00044908453864931497,0.0017874262686664176,55.40535998192845,32,1
Cracked\damaged_9.jpg,2651,320.5,0.0022407766798520495,0.03211905597033622,40.69363904651902,18,1
Cracked\damaged_90.jpg,9010,398.5,0.00046424267333992734,0.0018145845238935474,58.25842526286313,51,1
Cracked\damaged_91.jpg,6879,7546.0,0.20518584117966696,0.8213780341787308,66.03032805463424,41,1
Cracked\damaged_92.jpg,3251,387.0,0.00041052003235583393,0.0019610973023510363,51.81273399226677,15,1
Cracked\damaged_93.jpg,9696,198.5,0.48716270017337826,0.9297423887587822,54.580961937916314,59,1
Cracked\damaged_94.jpg,3000,141.0,0.0007689335791272527,0.0028730069787580867,48.717960690509734,13,1
Cracked\damaged_95.jpg,12469,1335.0,0.14048677049141048,0.6405950095969289,72.03619990112375,95,1
Cracked\damaged_96.jpg,4194,1624.5,0.778588133002221,0.9655274888558693,27.47426643017362,32,1
Cracked\damaged_97.jpg,2334,227.0,0.0015909842245769477,0.004917890723168248,43.51447615366886,11,1
Cracked\damaged_98.jpg,5592,1676.5,0.6053643983249214,0.9376398210290827,36.97801613437888,32,1
Cracked\damaged_99.jpg,3805,453.0,0.0003876788885349145,0.003049878644453496,38.31171915967274,22,1
Normal\not_damaged_1.jpg,2985,275.5,0.0010047237304577844,0.002539275822499551,53.942355291958,10,0
Normal\not_damaged_10.jpg,55587,329.0,0.057872917750886,0.19677033492822968,52.262358273462056,687,0
Normal\not_damaged_100.jpg,678,99.0,0.0007121785050643343,0.002542470819369005,43.69554965206291,1,0
Normal\not_damaged_101.jpg,2133,305.0,0.0006263583158270669,0.001474580409353191,44.025866473836494,3,0
Normal\not_damaged_102.jpg,2734,199.5,0.0013846406343902015,0.0044120086249792665,55.38039433312122,6,0
Normal\not_damaged_103.jpg,4508,1148.0,0.6146914009172786,0.9232006433453961,62.271168529174695,26,0
Normal\not_damaged_104.jpg,6693,941.5,0.39112156224377104,0.9048534358481499,39.857769236533386,56,0
Normal\not_damaged_105.jpg,3356,197.5,0.0007049654599651055,0.002338080524677108,48.504892912549465,11,0
Normal\not_damaged_106.jpg,6681,438.5,0.0005200198708780729,0.0038653262167844186,44.3267031701803,23,0
Normal\not_damaged_107.jpg,620,296.0,0.03500203541969774,0.3148936170212766,37.29463602815745,11,0
Normal\not_damaged_108.jpg,5999,135.5,0.004725026378703042,0.03087263613579403,37.49736841800945,54,0
Normal\not_damaged_109.jpg,19513,1560.0,0.3338847676287311,0.7222222222222222,36.232390272829015,137,0
Normal\not_damaged_11.jpg,21664,1561.0,0.646234068802027,0.9283377936366339,56.232938181126734,256,0
Normal\not_damaged_110.jpg,675,50.0,0.0073767853016915965,0.09505703422053231,48.89523082815536,5,0
Normal\not_damaged_111.jpg,1443,60.0,0.002990081870931474,0.00956327701625757,37.89540699165433,13,0
Normal\not_damaged_112.jpg,17526,1161.0,0.03630430075373912,0.5963020030816641,39.013296455225756,131,0
Normal\not_damaged_113.jpg,1334,121.5,0.03772437854938582,0.26557377049180325,54.81179490930027,14,0
Normal\not_damaged_114.jpg,1428,97.5,0.0023806688852996676,0.00604388792462187,52.366820619846784,17,0
Normal\not_damaged_115.jpg,1280,109.0,0.0008752303148777506,0.002221316486651722,46.31557482031668,3,0
Normal\not_damaged_116.jpg,1112,104.5,0.00439489037321326,0.14523974982626825,64.9839774988636,21,0
Normal\not_damaged_117.jpg,3506,94.5,0.003262567874977693,0.012023665627584453,35.38903630059126,20,0
Normal\not_damaged_118.jpg,7581,437.0,0.7270008696040711,0.9407965554359526,57.10071965827429,118,0
Normal\not_damaged_119.jpg,76067,20948.5,0.5616799496697236,0.9288152877538353,50.892742182886735,967,0
Normal\not_damaged_12.jpg,32481,916.0,0.5444959257785094,0.9015748031496063,55.426491147838846,356,0
Normal\not_damaged_120.jpg,383,25.0,0.0018534303657124125,0.015762925598991173,48.046899640081676,6,0
Normal\not_damaged_121.jpg,3797,229.0,0.0007971394931108107,0.0032223566825204737,48.55694666899496,22,0
Normal\not_damaged_122.jpg,860,73.5,0.003388934461379345,0.01220018258776662,43.65903764214821,6,0
Normal\not_damaged_123.jpg,13765,45079.5,0.41551465904322715,0.7626955190295319,47.54530898642727,87,0
Normal\not_damaged_124.jpg,1335,79.5,0.47127631208917753,0.828125,49.39710353401472,14,0
Normal\not_damaged_125.jpg,14453,25150.5,0.2887084898569115,0.6907200922772713,43.70351173936446,80,0
Normal\not_damaged_126.jpg,1575,116.5,0.007031863536544526,0.09305111821086262,47.245277741188666,20,0
Normal\not_damaged_127.jpg,3913,418.0,0.5295233226662396,0.8960342979635584,33.2154179666972,34,0
Normal\not_damaged_128.jpg,2838,383.5,0.6016635236549785,0.8795871559633027,60.003177179848755,22,0
Normal\not_damaged_129.jpg,2918,112.0,0.008499572379910482,0.09021345146999597,51.92252472402681,46,0
Normal\not_damaged_13.jpg,19204,86.0,0.005247517959009105,0.023855755894590845,41.91067746222559,271,0
Normal\not_damaged_130.jpg,4971,203.0,0.0005181107431046814,0.0017020134903433792,48.39462540250379,36,0
Normal\not_damaged_131.jpg,33022,1342.0,0.1352308350104636,0.6699950074887668,58.016724168782616,413,0
Normal\not_damaged_132.jpg,1541,32695.0,0.8703453861202458,0.9929239552964043,41.143759484618684,1,0
Normal\not_damaged_133.jpg,3397,178.5,0.0008920655171527947,0.0029259177300779426,50.9306102672978,28,0
Normal\not_damaged_134.jpg,3429,215.5,0.0006939057867841118,0.0032449199310360406,46.233088716826344,19,0
Normal\not_damaged_135.jpg,2549,58.5,0.6397043131456955,0.8931297709923665,56.55889309707652,29,0
Normal\not_damaged_136.jpg,3780,281.0,0.0005162744597690072,0.0018708326536862395,58.662177728727784,21,0
Normal\not_damaged_137.jpg,1098,104.5,0.006928032529871412,0.31101190476190477,45.12604141695827,11,0
Normal\not_damaged_138.jpg,36870,734.0,0.04610713238504733,0.45085995085995084,54.38797117970239,501,0
Normal\not_damaged_139.jpg,5920,306.0,0.0013829470577950355,0.005241251734237706,54.49144577127968,47,0
Normal\not_damaged_14.jpg,107774,656.5,0.016812024210684152,0.2412272643762631,50.4697360320605,2114,0
Normal\not_damaged_140.jpg,2581,200.5,0.0011210393634943443,0.0028839791720606427,51.38866623822905,8,0
Normal\not_damaged_141.jpg,1345,124.0,0.0006017693263608842,0.002229894979139692,49.36615791770055,13,0
Normal\not_damaged_142.jpg,3453,251.0,0.000730913061182974,0.002324967464349727,51.807879959921486,23,0
Normal\not_damaged_143.jpg,12132,22101.0,0.4499366445419696,0.9216814712873764,41.48885340622287,100,0
Normal\not_damaged_144.jpg,1722,186.5,0.000988203928341019,0.002285875373829485,53.62346510640075,10,0
Normal\not_damaged_145.jpg,3043,92.5,0.7127155637728425,0.925,50.60991417353672,22,0
Normal\not_damaged_146.jpg,1310,167.0,0.0006502772339059875,0.0016913533358652994,46.63155395559175,11,0
Normal\not_damaged_147.jpg,1994,97.0,0.0020131970810843003,0.13987022350396539,67.48267744627763,17,0
Normal\not_damaged_148.jpg,1869,98.5,0.002248087496253489,0.009132631774141208,51.3494255574152,6,0
Normal\not_damaged_149.jpg,3263,85.0,0.3737992391250136,0.8056872037914692,61.8127987275043,27,0
Normal\not_damaged_15.jpg,662,86.0,0.0038923251243186195,0.017340457707430184,62.18117958478117,7,0
Normal\not_damaged_150.jpg,3293,26.0,0.5605725790705786,0.8125,64.36128987785496,42,0
Normal\not_damaged_151.jpg,3952,145.5,0.0016902368260186622,0.004644036960789007,45.996303260612656,12,0
Normal\not_damaged_152.jpg,6078,71.0,0.0029499405513461934,0.013521234050657019,51.17396230214255,23,0
Normal\not_damaged_153.jpg,16,1.5,0.019963410818322997,0.046875,46.31836777930764,1,0
Normal\not_damaged_154.jpg,142501,1097.5,0.004623386141960416,0.13860823440262693,46.23172783222071,1982,0
Normal\not_damaged_155.jpg,2870,199.0,0.0017782144943950218,0.005984602429929027,57.27347953289914,6,0
Normal\not_damaged_156.jpg,2856,463.0,0.0006210434451553219,0.0021301802371723353,61.16321720574159,6,0
Normal\not_damaged_157.jpg,2323,352.5,0.0005275138739289327,0.001243574863206765,49.45600224154044,5,0
Normal\not_damaged_158.jpg,1187,92.0,0.00032148932338746736,0.0019169062799516607,53.389597934546934,2,0
Normal\not_damaged_159.jpg,1661,132.5,0.0022373457726629427,0.008544252780912462,34.114122552213495,13,0
Normal\not_damaged_16.jpg,69426,2776.0,0.6268289024139142,0.977981328166285,52.59573450390439,1061,0
Normal\not_damaged_160.jpg,2818,182.5,0.8204519957683816,0.9455958549222798,31.25814352254112,12,0
Normal\not_damaged_161.jpg,1251,209.5,0.000798020427414951,0.0018847639996581334,34.85846415972715,3,0
Normal\not_damaged_162.jpg,77882,712.5,0.015422517906575993,0.24309109518935518,49.75528030376185,1046,0
Normal\not_damaged_163.jpg,443,95.5,0.0035597753446047686,0.01645984143398828,58.27194836497173,4,0
Normal\not_damaged_164.jpg,98657,516.5,0.0050718842100062195,0.11507185028405927,46.297621653159034,1474,0
Normal\not_damaged_165.jpg,30131,908.5,0.8486877864946405,0.9701014415376401,62.99418847118563,471,0
Normal\not_damaged_166.jpg,6066,134.0,0.007987353497561415,0.1004121393780442,60.56650302895727,86,0
Normal\not_damaged_167.jpg,10549,53.5,0.4680549095887822,0.8770491803278688,58.53613592941056,223,0
Normal\not_damaged_168.jpg,12911,159.5,0.0018659696147130891,0.00639637471928136,52.779511723309014,261,0
Normal\not_damaged_169.jpg,24297,307.0,0.0005630954302265728,0.0019278470281641495,61.39395468501068,486,0
Normal\not_damaged_17.jpg,16852,13794.0,0.7522695554756991,0.9859899928520371,68.57469185520918,107,0
Normal\not_damaged_170.jpg,19401,1035.0,0.0037377349262535105,0.133076181292189,53.08921625673669,276,0
Normal\not_damaged_171.jpg,9974,233.5,0.001875750948854703,0.012339481054801036,60.15328068228267,127,0
Normal\not_damaged_172.jpg,35154,969.0,0.2806202485360582,0.7629921259842519,60.2602903381151,598,0
Normal\not_damaged_173.jpg,6601,52.5,0.005859551924426285,0.0846774193548387,71.81725954243635,156,0
Normal\not_damaged_174.jpg,4002,67.5,0.006678823726480716,0.06852791878172589,69.1307255734588,84,0
Normal\not_damaged_175.jpg,36137,415.0,0.711755676293673,0.9507445589919816,69.05497857881525,1040,0
Normal\not_damaged_176.jpg,1236,48.5,0.015919512861465993,0.16869565217391305,52.47806927223985,22,0
Normal\not_damaged_177.jpg,12017,147.5,0.8030940594508736,0.9703947368421053,60.973269898941844,233,0
Normal\not_damaged_178.jpg,12311,187.5,0.00037001078641806266,0.019658209268190396,61.881875601681244,245,0
Normal\not_damaged_179.jpg,109021,18561.5,0.6828124061411522,0.9863956423541915,61.31028503103795,1050,0
Normal\not_damaged_18.jpg,45971,22593.0,0.7591029288500314,0.986593886462882,57.19545032774633,332,0
Normal\not_damaged_180.jpg,54864,162.0,0.24263480272297677,0.7788461538461539,65.31868311592852,854,0
Normal\not_damaged_181.jpg,33944,682.5,0.8006690155019908,0.9646643109540636,55.47896255105987,643,0
Normal\not_damaged_182.jpg,6652,174.0,0.0025391685920474055,0.01971336316773353,79.16705666863143,91,0
Normal\not_damaged_183.jpg,1388,110.5,0.0017837499772077586,0.006759029880417163,44.30513677799214,15,0
Normal\not_damaged_184.jpg,1750,44.0,0.021950794905002877,0.1414790996784566,56.75095585228453,37,0
Normal\not_damaged_185.jpg,25095,911.0,0.7577778023121771,0.9569327731092437,58.76680808225502,552,0
Normal\not_damaged_186.jpg,11226,430.5,0.0011540740657845225,0.018732866280840695,61.843334240025385,180,0
Normal\not_damaged_187.jpg,7668,543.0,0.001308324299053611,0.010583557478657466,44.95994481897953,29,0
Normal\not_damaged_188.jpg,7077,332.5,0.005730384371695995,0.14491174547831773,45.05614089788973,105,0
Normal\not_damaged_189.jpg,9349,98.0,0.009329067351622396,0.1872015281757402,65.37922778056813,266,0
Normal\not_damaged_19.jpg,14073,3207.0,0.8160587920049646,0.9822358346094946,76.73765520337452,66,0
Normal\not_damaged_190.jpg,16115,758.0,0.7628881143578636,0.9516635279347144,85.15987542132001,224,0
Normal\not_damaged_191.jpg,834,24.0,0.018641226646197794,0.09142857142857143,76.95254417245557,16,0
Normal\not_damaged_192.jpg,23599,247.0,0.0010175213380192259,0.005004102553713064,57.36383805457583,396,0
Normal\not_damaged_193.jpg,4586,70.5,0.041216468693828084,0.21331316187594554,68.63556403113242,96,0
Normal\not_damaged_194.jpg,20958,92.0,0.005290417845432896,0.11594202898550725,68.42497110089664,415,0
Normal\not_damaged_195.jpg,13019,182.5,0.000755571567415276,0.002892280384792152,64.824906597157,170,0
Normal\not_damaged_196.jpg,9610,728.0,0.0005803617816445595,0.0031620141335082287,46.093677363091956,93,0
Normal\not_damaged_197.jpg,12820,252.0,0.002615688542990594,0.01905265943371262,47.487821730758796,283,0
Normal\not_damaged_198.jpg,10324,130.0,0.09343798548270776,0.40372670807453415,57.050024208712,207,0
Normal\not_damaged_199.jpg,93028,376.0,0.0012086458130039425,0.0034989926437402,64.49233898735754,1878,0
Normal\not_damaged_2.jpg,2777,229.0,0.0010036417548652437,0.002277655109307553,44.007242405353,7,0
Normal\not_damaged_20.jpg,14642,144.5,0.07616081548512756,0.42005813953488375,85.66020412678019,312,0
Normal\not_damaged_200.jpg,7945,156.5,0.004629635004935617,0.015583768981827234,83.9125265702235,132,0
Normal\not_damaged_201.jpg,12349,599.0,0.0007318459371167019,0.0031544080087207004,67.2408092046949,178,0
Normal\not_damaged_202.jpg,22669,241.0,0.40678379215595445,0.8622540250447227,82.49225296526477,463,0
Normal\not_damaged_203.jpg,18031,176.5,0.021601236987516346,0.1480083857442348,69.80638602290907,343,0
Normal\not_damaged_204.jpg,11232,70.0,0.006347198871338334,0.06773101112723755,45.726458405443346,278,0
Normal\not_damaged_205.jpg,1694,16.0,0.011333074752539725,0.04227212681638045,71.68780242852714,44,0
Normal\not_damaged_206.jpg,7385,213.0,0.035074023166221116,0.29178082191780824,59.547188350008746,84,0
Normal\not_damaged_207.jpg,14651,199.5,0.008756018040041322,0.10575139146567718,61.86086602257512,304,0
Normal\not_damaged_208.jpg,5119,126.0,0.0011896127296414914,0.004308355131558701,40.73956577830166,103,0
Normal\not_damaged_209.jpg,9670,150.0,0.0014789694762710331,0.004868786211597449,64.8844337759032,175,0
Normal\not_damaged_21.jpg,679,26.0,0.01004962980940455,0.05603448275862069,33.83902048545461,13,0
Normal\not_damaged_210.jpg,12950,262.0,0.0029039213634781996,0.035880580662832104,56.46185595570777,235,0
Normal\not_damaged_211.jpg,24119,212.0,0.0023810270132872116,0.053725291434363914,61.85016291255783,468,0
Normal\not_damaged_212.jpg,29274,677.5,0.7822307332060322,0.9644128113879004,55.41589332107347,614,0
Normal\not_damaged_213.jpg,17877,278.5,0.8193565483671752,0.9521367521367521,55.86854968229865,257,0
Normal\not_damaged_214.jpg,118714,18314.5,0.7038091817332016,0.9881569008309053,63.54818748129434,1192,0
Normal\not_damaged_215.jpg,5832,68.0,0.7860787711052918,0.9444444444444444,67.27911531356744,128,0
Normal\not_damaged_216.jpg,5336,113.0,0.004332125180450136,0.09072661581694098,53.92479158921497,144,0
Normal\not_damaged_217.jpg,9682,383.5,0.0010481135440012252,0.002786334970501904,49.98144285284891,208,0
Normal\not_damaged_218.jpg,9086,238.5,0.36734458797774366,0.7910447761194029,56.233046452145004,173,0
Normal\not_damaged_219.jpg,21767,354.0,0.0018088836560527547,0.011203595278032724,50.78900064461087,398,0
Normal\not_damaged_22.jpg,23326,6447.0,0.09334833232044838,0.44732003469210757,37.61376461809634,123,0
Normal\not_damaged_220.jpg,13084,259.5,0.0008714056261979039,0.0035172848458561775,65.02784844797817,131,0
Normal\not_damaged_221.jpg,180004,13121.5,0.6333693617594467,0.985356512597154,68.86310506774059,1924,0
Normal\not_damaged_222.jpg,22546,456.5,0.000986773152747888,0.0028696884832140513,65.05559041059348,454,0
Normal\not_damaged_223.jpg,6285,242.0,0.001378472888079777,0.01003212768162504,46.75515746102832,101,0
Normal\not_damaged_224.jpg,20743,713.0,0.0008101532600344521,0.009067324566981205,65.66031833940565,268,0
Normal\not_damaged_225.jpg,6549,59.5,0.01138305223301326,0.1329608938547486,70.93629501060845,135,0
Normal\not_damaged_226.jpg,10782,188.0,0.002609085802789424,0.02545528400243721,46.981410560273844,240,0
Normal\not_damaged_227.jpg,3847,52.0,0.0065502459552753784,0.0948905109489051,65.52489093941936,111,0
Normal\not_damaged_228.jpg,19526,573.0,0.6890438924109251,0.9279352226720647,56.47245550148122,314,0
Normal\not_damaged_229.jpg,13551,95.0,0.0029191729804780206,0.03792415169660679,51.46566351126315,243,0
Normal\not_damaged_23.jpg,804,164.0,0.0009271571000171154,0.002121686482010945,42.518581853495164,1,0
Normal\not_damaged_230.jpg,3619,198.0,0.0016997815106540224,0.008336140114516673,64.01655665235337,16,0
Normal\not_damaged_231.jpg,4924,175.0,0.0013771894072184313,0.00468886060687253,62.890942342660736,41,0
Normal\not_damaged_232.jpg,5587,81.0,0.002757032122867854,0.006193607585257685,55.50717891885566,63,0
Normal\not_damaged_233.jpg,3644,154.0,0.0018203036953233578,0.005436509337381297,52.96673179797836,39,0
Normal\not_damaged_234.jpg,5733,125.0,0.0019802667070633034,0.00562429696287964,54.689820364443264,59,0
Normal\not_damaged_235.jpg,12752,228.5,0.028957834189506156,0.14591315453384418,68.91854044004995,187,0
Normal\not_damaged_236.jpg,13857,365.5,0.10846348542867547,0.38575197889182056,66.67126859188441,211,0
Normal\not_damaged_237.jpg,21570,470.5,0.10602206543916198,0.4240648940964398,56.60294155755533,364,0
Normal\not_damaged_238.jpg,18109,730.0,0.5634367005751586,0.8864602307225258,50.06035028305567,300,0
Normal\not_damaged_239.jpg,24787,54887.5,0.5599233157879322,0.9901503603416707,62.24763937987078,278,0
Normal\not_damaged_24.jpg,4427,542.0,0.0006272298751599574,0.001869226564399511,75.12454846765297,10,0
